"HolderAddress","Balance","PendingBalanceUpdate"
"0xdcbe601fe120c50e441e8c5e72df4397984f4fa2","231.942558686693665318","No"
"0x7e334fa1abcb652985efff3411a7acdf58a72498","231.721774629720047557","No"
"0x0b38670ae81d95ea5931973a9ca80ed84f1eb720","230.707963280995640117","No"
"0x793ea6d06319e98a36f3d301cce4c0d0bc4ba599","229.403278325891433204","No"
"0xc6c7f2c0f39ea5481b58ae84096f095432168c23","229.247360380627972599","No"
"0x38fb43dc68dc448baa23f0717278c6d4b89851bd","228.763714203319383916","No"
"0xfea74ddf804b5881bc81e04f415729b88814d4d1","228.554420748547508551","No"
"0x626cf5b0d3a529454c1f78350fb5259f4bd5958c","228.136637764140457864","No"
"0x149f750fd41fb4e5043206aae128a210d0147e83","227.571899271410597309","No"
"0x7e6b92f18fb7f7bd1defe0b109cf93086c2d02f3","224.965107193783804109","No"
"0xd769400aca5ecf85897a466aa9efb9913948f0c3","224.732085261407958739","No"
"0xdc299f874d2c3593f402d81b7f541f3faca5a475","224.358057931905219976","No"
"0x113b1612773725ff1a74d081dcece112dfb3823f","224.151181738162156524","No"
"0x2e8a8fd95a3c7930162451461809c196265504f3","223.594619199229773044","No"
"0x814d2a23711aa2428c1e4b8402ff5a8d14fa875b","222.887509524783187056","No"
"0x1e4d2b5f9d9eb11867b3f4612930dcd60458eb18","222.751510656789147565","No"
"0x25ca3a44f16b33df70cb342a6cd8bdbefb1ead05","221.992784488920031883","No"
"0x73920e26ce979efe5642b608c2df491675b396c3","221.905075109649873785","No"
"0x6c40f7a32ac0e1122af2271a38692be68f734214","221.437875180519104534","No"
"0xdbe322f615ca889f22364a40e13fba3c1befefd2","221.221073398085361223","No"
"0x6a9e257ac9427ea6d3277c3d5792fd6a8d2ffc10","221.081168951372405562","No"
"0xead1d389ad1d3360c6c599ef2d6cd797d1397eeb","220.944071894520692939","No"
"0xa030dd3d631b6ae7a6d4c93b7cc4572781f6a3a3","220.18370232775900808","No"
"0xc913b1ed31df7fea30bb9c646f97dffb375c5f1c","219.471217058373772707","No"
"0xa19b51b026812f1eff7718c432c72de1b1401baa","219.433846837605452672","No"
"0xb54eea2205850cbc9abc176b3749d26e4ad8b12e","219.092919360027860781","No"
"0x47d71185327070077fc4f11f4f8ed714778ed2ca","219.010778741943666174","No"
"0x2311960a389d0bfa6be4ffd2165673a2e03f6643","217.720928205679207147","No"
"0xb7856b26173305259553d671ba96bab1b4e8ffba","217.642409043960422134","No"
"0x0b01787c3cd43e82a12b62401253dfc62c099fc8","217.238958354654498449","No"
"0x849aa36cad019a91a4c950f2b9283b4e93ce0e9e","217.019360193321893381","No"
"0x5ba9c24a7092886a31e474a9ed0b1d672b3f8829","216.557075097923941829","No"
"0x50646e677ea7d8f200b772741179c9d148af1c5e","216.127708320976511006","No"
"0x5f3edd819db65442ae0df705cfe736a8ef7587ee","216.085890886412226846","No"
"0xa4b8e843183d4ced8413459054ca533e9984f454","216.055026704779701818","No"
"0x3976b0d5b8fb4938f9993cd6759e4ca39e54329f","215.842675625064256852","No"
"0xbe326a69ec3d93833813967f6a1a73e8685c0011","215.513432641063490394","No"
"0x59f4f7387a7e79f403502966e6e1e5f1bb17d4bb","214.984129322235750344","No"
"0x791596c87510084c9b3e9de8badd14ec7058782b","214.650784329175053257","No"
"0xc05c206bc88c87fb6c7ee881a908a9ba16863a09","214.58084848290251367","No"
"0x4055007e8745bed99cdb5eddc062f3a98e16d1a8","214.311302047393696979","No"
"0xe75ffdcc44597598a8de615b826b8f42fe1a8a43","213.680773517805363478","No"
"0xf099df9af638ae29943853533cb5abf55e6bf4d9","213.60735468412859472","No"
"0x9dc6c929d44580041771ab956ff0c9299947491c","213.509546480856629477","No"
"0x3fbef070af6347cf532bcf9706b77f4169eef11d","212.960627105629552029","No"
"0x956a67229d9c67404dc98e8352a0f4389f1ed842","212.603089958364627053","No"
"0xb2b2aa928571ebc750dde8f1aa869044513f16fd","212.40058991379369225","No"
"0x2d93f6ab57dfc36375d311a8817415e37c3cd55d","212.293707855242896745","No"
"0xe5155b3cbc59466fbc26f39f7f437a26721d5e97","212.216051945527652349","No"
"0x8b478359b5593747473e67f78b1f0048c1c523ed","212.0045300414241668","No"
"0x702c2142eef84eb0b936d9f93186e008b673d4fe","211.664027615753468164","No"
"0x3b09213ad45f2e6743a14953b3ff8d88e0c91a20","211.553919624954383647","No"
"0x6c89e99d97cda4871861e06b095ab2286379a7ad","211.069774956298770074","No"
"0xe829427e9d87aed1fd6c38d892d91c18508f6270","210.93412664124037745","No"
"0x53ec018a76b26f7936cba361cc9b1468fb7f4b37","210.691677651016016681","No"
"0xf02dfc26398bed03a5438d4e75dc8aea561e276b","210.125596825014661651","No"
"0x3ee18b2214aff97000d974cf647e7c347e8fa585","210","No"
"0x64a06f247402c28f6799bd0e76b28d6ec318acfb","209.059943607623520518","No"
"0x8e8d1e637d207c374105fd9bb88159f4befaac98","208.445426490048337931","No"
"0x7f5f4f6836aa37f25a6da8dde2659c006dd5becf","208.438068433718497725","No"
"0xa90ee457f05183728f8aee5bda7c138962a26270","208.279323929411032192","No"
"0x665b88ed8d2c3df24d1802c95d91dc64fd45cef6","207.011972499812545102","No"
"0x439f3413c52af1bc0a9a65c15df18971e4b49d20","205.991689966973174295","No"
"0x52897de2a2117f3ea2c8f2862b848acb91a840c2","205.752267571866038501","No"
"0x8fce314ac5dda78f6fd29f3af88f921e21480b9f","205.654632979475242005","No"
"0x6ad6cd043fe31ad7483154413ba63e6a4058f229","203.889351684772387125","No"
"0x933daf0245679876819ed80fe720e33df969aec1","202.93276838395959396","No"
"0x308798b8fc5bd9b923be3b750c07447aa946144e","202.580609503659914619","No"
"0xff18ca2921e26adc4506ccc90ddca03325c2ea83","201.925774051863593276","No"
"0x964f1872f504998972304766d617b9403757f3e1","201.85050119718095535","No"
"0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","201.5143049711982332","No"
"0x188a7005aba36ed710f4077a32f75176f649b7ef","201","No"
"0xd6ee1cc4296fb0c9ccd82150b39a4dd56f2b85b2","200.844855424045667478","No"
"0xc78bfbb472802c70e31728c10395eca35ed77391","200.241856770634406775","No"
"0x249896686aaca568ce8f2ade0aa6c7b9c85b4376","200.236905048295526647","No"
"0xdaed2a15a5202af679a73454c506b65ce7634ae9","200.060707446991015426","No"
"0x99fc0d32b3cf7b23044c1d8447c03641818b83ea","200","No"
"0xc78d162d3f61fc1a0e7f832174a7578b15b5461a","200","No"
"0xb134237a5e40bf81cba215f128b158608dd63f6a","200","No"
"0x38fe408708ae3ff9f481d4c24aec0f11c9e14e31","200","No"
"0xcb56ca435f1c4b5e515df70abf2b8b3ecb64dcec","200","No"
"0x0ba36fb9a80c3f05c3129c0d0f39a5729fc1a742","200","No"
"0xbf3af24fd061f9c78245417321a5f0102dc1fadf","200","No"
"0xab344392b2f915b1d758fb119975430d0c9a8696","200","No"
"0x4eef6ca229d9873c5f0f36fd0d5de470d58857f6","200","No"
"0xd17103db9a3d7c651807b59b1a6e605223aa420e","200","No"
"0x60c08c1935f13cd4b9a1de875b8373eff096723d","200","No"
"0x8dc0a576985d7e96390ae228087802010faba1c1","200","No"
"0x7e8f4c3324bb4b94e4a24de7ac91c236c4e26676","200","No"
"0xa4bec12ffd174920dbdd4335f44145fb8527cee5","200","No"
"0x5ea23e43d9bad9df573131f252d922b728ca54df","200","No"
"0x8e5a093cf5042a4d188f095f4dbde0fe37dfc35c","200","No"
"0x45647d3dfbde306a251e93600c732167b981fbf5","200","No"
"0xa0247718ca72de91d134831253b40328caa6666c","200","No"
"0x10d9abe15ba816cc9e93139ad649b5332284f770","200","No"
"0xa4f9e38f7284c4b3961191a499a6590415a5f7d3","200","No"
"0xa8504381e66ef36bcd042f6c1c05beece8567aaa","200","No"
"0xf42d1073367178b215f0ca6dfa04a5c889cfd112","200","No"
"0x60d4f3947d14d8fa3ff6fa370b50a1383fc622e6","200","No"
"0xbe0cdbfccd6159446a0cc38765dea48b3457697c","199.611962899668526212","No"
"0xbcb7b24c068d0f0a4c27813a571e20b03a0b8d41","199.609707604025873667","No"
"0x0146772952d37befa0f7f2d217576f3f208ac990","199.111347581964627058","No"
"0x813b682d7b01886aed0961bb620e1461908fc47a","199.110116714666557811","No"
"0x73c2a1dd63fb507f5ccb113ceea12864c5306eb4","198.258186049102022277","No"
"0x777af37b25d1d49c552840db5faf33bc0d55c528","197.991298207154336661","No"
"0x1e318538b8ac8303ea7a71d5df75b4eb3de7af0f","197.820556443123083825","No"
"0xde8a8dae263303bf4cc641906c9455c98629c3ee","197.773780697135169039","No"
"0x3fb09ade98896413ed5438c712f27dfcd2221b58","196.792595333498578457","No"
"0x71e1ad1084b356fd0a4b2081ff209fd432c74409","195.389802501625727108","No"
"0xc41854f8fcafe046775b1578abf04d29468d6fa9","194.746647484510630968","No"
"0x2642f0cacdab8179e62429921cb8d285a28ff244","194.346891131722888732","No"
"0x0803da8a03a2c5ef8a128067bdcb153a4f9badb9","192.337483878005147173","No"
"0xdf18131a4f6bd02f43b865c078a3135752af50d5","191.842414993492390463","No"
"0x9ffc02626adc755ca35aa022a7ba2f31527662e4","190.406878049063191024","No"
"0x5cf541726998a473d1ef8ee0f4a596e99362ab12","189.574010929353292485","No"
"0xef046c6fb60033624934d6ef5df81da015266876","189.303399233328108764","No"
"0x7de68996b039b3d817f763f7620c5f6163c40d11","189.050987439631308952","No"
"0x3ec8fac3bbb35fb66e3c51446215b2c04217cddf","188.248751240645352719","No"
"0x20498653648804a03ce592fe89d6e535c968298d","187.83978","No"
"0x579315ef6c796fdc965edf60b32552ef6d3a4700","187.525550252647590209","No"
"0xf759cd0cabd080179a9f644e705ca60def1d0a8f","187.509990056931541456","No"
"0x5038f5ba5497df64e67197410a487f4102180893","186.877514866594008444","No"
"0x21981f8663ae3956a7fea4a5ebf10da0d180fc14","186.591252675712939544","No"
"0x881cc0510a08a1dc5c55c02d0e257fe59fe212e6","185.737724942468615086","No"
"0xd078fdb1ce28fbf5c6517c8d0017c5bc4bf17b12","185.688044482982300292","No"
"0x43e3f5fd903c82ac120042dd8a261606dfe87116","185.01054831121552298","No"
"0x4f1b8ac94a071e77086beca7b395d3c800f51914","184.507549933823446495","No"
"0x450e40251c9626d7c349d964b5aed610787b287a","183.582671563779526282","No"
"0xc5045eabd5fd22ace86b8606c6d0cf52f9e7ea6a","183.088911202231489169","No"
"0xfacdd8dd5a2c40efcf7276404552b0a2531676ad","182.461666095722778177","No"
"0x0ab834543127ff6085721aa799cdb1c146321970","182.005417682043286823","No"
"0x1fb856613522f957d0f899655ff07415c568dcc1","181.930645570959691455","No"
"0xd3ee03d9cdef62ffcd5098095e6ee3069559f644","181.777341775749747408","No"
"0xb7e16c165ec70ebdbf4373f25b9fa4c414ddfd44","181.727656808225593459","No"
"0xfbfe549ae7dd54f79e3f66bce39e7e5cb1e8b9ea","181.307351911455909074","No"
"0x0b3a52ae4a463d479a275660b3441b4322ffaab7","180.673245281927043776","No"
"0x221efc13d972638ceecaadcd645273a7139e33a7","180.286343839972877825","No"
"0x478adfe111f00e3a3af5a5d4c28ba00b2fe725fe","180.125557173633049912","No"
"0xc990e6a26442969f2394f2a3eb75b07fb8e65796","178.8034627052371","No"
"0x38b28b98667a7ae4718fc78693e0b470ed5b6ba9","178.537575418416067529","No"
"0x7c54551da725e8dea906784a46925f6b9601d384","178.36134621904486087","No"
"0xc895068f55d1949d9d72edce894e2d8ca45e072f","178.294862826863854828","No"
"0x280d75370bd8d5d9d34d9acf8f6507d87c358cfc","177.8526200175229","No"
"0x098f5a19c508b2ea11e12bf5496c3f920ce47cc3","177.156307870272461035","No"
"0x00ae30e01df1986a3fe17088b034ddc1617dd271","177.083976011651198797","No"
"0xf28211b8ee68914deed689e1079f882c421f0308","176.950415569814557587","No"
"0xe7e8de7033a288378f9d915d12ef630275d63e46","176.816423708905032162","No"
"0x61e79a7c367272508209bb525274dfffe88200d5","176.015424098078103832","No"
"0x4252407e5d4fbfe7a37e02927069155da1be19d5","175.600586536412307897","No"
"0xad980f14d1b272d64ddc11fad1b0404c01858eda","175.42421776066647","No"
"0x819311e36925c47890d6ce0279a9e2c56c68909d","174.5877483722716944","No"
"0xa01ce6637f1e6e2af873f77423b5e9142933868a","174.367440958886506955","No"
"0xa41446c0e06ef122823bbb61b36226218febfffd","174.363217590099967302","No"
"0xa15ed3409902b0ae90ee148ec55ade2569870644","173.9946265015549","No"
"0xb8062e150e41f68eb5412f2d25cb25f23efa5547","173.516809713444626604","No"
"0x22331885815376c09b6e7a775a607f61bd17ca92","173.506612499438304143","No"
"0xdb6c3187911f29b2fbab9fee34d399d9891527db","173.383148669359008741","No"
"0xfd074f8815b57c8ba74e4a59707fbce014bf5c9b","173.057360906392377301","No"
"0x3293d43cf57cdd7f78e8b193e6628939400b321d","172.83928419422730562","No"
"0x257950ee8c88f8944be81de039d2d439693e1e32","172.557839067178053351","No"
"0x5e129150b7e796953320a85cc78372b4102d1978","172.397989428085452956","No"
"0x28bc89112b7c6e65ee2dd4e35db7cc0cb11b4608","172.283923347202914187","No"
"0x687658a67a341eca21482537a9d1b396a4375437","171.939018153072526222","No"
"0xf715f6d269ab416ea2b054c0941d0b5dbac99742","171.472485667431226685","No"
"0xe80849e02844ce5b63f9d2c5e7068b02a2d417e5","171.36905611901293932","No"
"0x13440b23b1f6a64acc503f2a393655d7cb51d080","171.321814380717080523","No"
"0xbeab9c83740d926e03403d15687a37f9f928c381","170.648934818581900778","No"
"0xb5cc68f9f857b40d33e94420d343dd3aa2fcfbd2","170.579382222789566569","No"
"0x442177d11a0fb714b924479338c6567766ead194","170.139581197813601294","No"
"0x13a0655eafa59f418b378736fd3cf39aa61db954","170.132089377477291054","No"
"0x3df566a950ef11f91fc3289b4acba6bfcf0b9b2d","170","No"
"0xd5017d4c37700105b324e09a2ab668f1c4721f34","169.504981308884251734","No"
"0x3cd7e1305a72a67066f0b06a376aa7eca08c94dd","169.443461692334326868","No"
"0xe46758dfcec3b6384af37730dd4f94a5d8730c4b","169.078665773542844267","No"
"0x3e84d75b2a6158d4293b6faf08ffc06702342423","169","No"
"0xcfc449d7e54920b8fa962ac89dd4bf521199b1af","168.849053744137786029","No"
"0x0bb62461364b5f7618d563eabea6e368fbfe3f91","167.860700765106758137","No"
"0x47d2f88362e534b78d3fb4b981a01f69e78d7a09","167.395778433486740517","No"
"0x0a5d1d0eb42a441082887acd47c5055f31722cdb","166.190050738840219349","No"
"0xc67983067734d0d07b73b924a36dc1558764660c","165.977648420333842984","No"
"0xe182688b0bf6aa2e9f2438f33a12155c4f3daaad","165.651875280488673711","No"
"0xe80525b51611985ce74d99f25ee78794a179ce8a","165.527143552444904298","No"
"0xe79a91c6fb1363d4a91315dcfe2e852064cc4d85","165.361518899345497374","No"
"0x7c14aedee3c2296db7b9a06472af66c8faf03c97","165.313546627552476835","No"
"0x49391dccba54c06e4cbda8f28449899d03f547df","164.8172499349592","No"
"0xdfac40f8115728f28a55dee8df9976f9b0d3e23c","164.703306054779978589","No"
"0x2dda4423869b5db628d46714cb76b7ac1a5c2c6c","164.117808356048819303","No"
"0x38bbf219c81cba00f32fde9e66d3e87cc985fc48","163.671960208352394626","No"
"0x720c9244473dfc596547c1f7b6261c7112a3dad4","163.595057580024591142","No"
"0x0d8a07b52be59c8df6877a886d4c804de9154b2c","163.449284217539772237","No"
"0x81e0f97fe824596e2b8eb3a51899a29a7ec5f295","163.264568029888890728","No"
"0xc576c02abd9fa02b4c57ac33af0f1e4928b258d2","163.168165289534716092","No"
"0x05ecf9bba4349039031e4f998f21e762619d8b29","162.606986917148901348","No"
"0x59dc0581d509b39bad1255019b56c6a26ed9dc7a","162.441858074212951012","No"
"0x9e07b41b0083c070a19a35b20b3b0a7ab6e92129","162.42557027390830485","No"
"0x7fd6c47add674c759e272a6531450cc4031c3991","162.422338076993185099","No"
"0xa8988876410786d456baa021551eb030a5ad1a63","162.061062978123896829","No"
"0x9addd1bf961bbbba4f8e9a19d58c14bf957f0585","161.615215847553982683","No"
"0x417dc8f560e13a86ebe91358741d076af560a4d8","161.473188453132617986","No"
"0xcf75df427a7c64493a0784dc026646e846da5522","161.225176073794825951","No"
"0xe834579b20af7edcdbcdde021765ae76b87e21eb","160.659942234657890712","No"
"0xdc5dfbcdec8bcaaefb9ead2e2595515ab504fb80","160.38","No"
"0xff2445cb376ce4be8169e3bd95aadc378b366330","160.136329342749794907","No"
"0x9c5ef33e788064bed3d5cbd030aa0b27939f542d","160","No"
"0x8774aaa9cdbe09fff243cd5ad6d295a8899ef4fc","159.30423967343019924","No"
"0xc02d7e0cd2da887ebc2c43542d8e8f063615c00e","159.29304041725971064","No"
"0x25c2137f5fd59ad8290be9ce7d6651a65a01e2ba","158.760274023551194812","No"
"0x9cfdcf22c75e7231c14c5412950d2914f8653d2d","158.45","No"
"0xfcfe506872c5e52367fad243910923105c40e642","158.349380120655565543","No"
"0xa32904a8603ea42c00a78b3035b7c97c66aa08c8","158.313275468571621703","No"
"0x3ab526ecb8d54f7c89013469ad188ac60dbce02f","156.545817034018130623","No"
"0x9d34f89af8f5abb8a4821fc5377d0af4bf44070a","156.209881634820518542","No"
"0xeedd3af7a5d75094a6edf0754fed6c4620b4ed53","155.817147550209270105","No"
"0x2e2ec63d035ce7da4263826425dfd196a05071be","155.77428570904702932","No"
"0xf4971d7e9448ce6ff65ce023d28ff59d8c571f23","155.755251954534324452","No"
"0xc81e534902e5688937e2fa2458004957c11bc225","155.645782350184458017","No"
"0xdb222284d3270f292e8dba85cbca1aefa442ec69","155.323071384552283339","No"
"0xc5c24ae81a4ff9b4745c0c73a4b59a7e9cf3e551","155.300127612409625251","No"
"0xe890abd0a38c75d5e1dbc014261b0c654974a94b","155","No"
"0xbcac93d1c47b8871562fa6498fbd50e6bd1da8b0","155","No"
"0xe520ede1f3d2184c2d8285cc647df5d0bb687715","154.768017508798719941","No"
"0x5935832aad88f0a3bcd4066a0a1f0711d38f0cb5","154.525815232835661196","No"
"0x5884f80d4e6b17b08a2dde6559e792d342933841","154.277435440744631956","No"
"0x08b61f42dd1e2ab8412080461d367df09ab27839","153.938792868716876888","No"
"0x22ba2662ccf6a0191675bed265a0f295669a0d1e","153.7747087122344816","No"
"0x2fa404e32bbaac141ecb4a18ef8f78ec534d3cf0","153.401153315265050692","No"
"0xb01ded24070ad6c6148aad3a6cc7e39e46bdc47c","153.195096367631226718","No"
"0x4f7b627b88651e3dddca0240bca68a3062632c8c","152.949093165600486675","No"
"0xfcab301730215ea17d82bfc0e4b2a269de226a14","152.794616315713541391","No"
"0xc1f36cf328d42299bd794f1f3fd9d17e8befdaa8","152.718141177191265089","No"
"0xdd7674277ca79b1a7bdee5461b30434ab0b44705","152.688165617732961049","No"
"0x355a84d331347c67d0960710e5327f4e3c75f822","151.176613993517666559","No"
"0x1e75b044e8510511581074bd97c37b282592038f","151.004920450116492994","No"
"0xf13242d8972b614795613f9cb6739cf28158850a","150.632195216482599918","No"
"0x3a398ae38b450b1b1db48dce6e0ab93f58885a91","150","No"
"0xb1eebf2847886ae1a59472b94fb0ea717fc7c9e9","150","No"
"0xefb11f9a56378faedf1d33555ec21870051f2e53","150","No"
"0x5d1458ab49f0fad69e80b8b66c7c316992572c99","150","No"
"0xf9ac5a7a4fd6faa123cc47e873f5fd4f9729fac7","150","No"
"0xabcae9000028ad4c42a6b0eb99200cace17777ef","149.904988961618146296","No"
"0xe5533a8cc8d6668498290d4dc875aba329c2438b","149.68666705539736997","No"
"0x40c5056cc7ef4f92a7ebd5b7e96a01bb1d9319c5","149.478995124797019055","No"
"0xd2d18553bbf56b8181204af140014dc68b233908","149.158928824285751625","No"
"0x81bc5cf5622c9f5a4cdc3fc795379fdb4d61a369","148.608626913296247853","No"
"0xefcf2b85ed1957b04ee8b3a4ece253d002318aa2","148.607635143525999484","No"
"0x06ae0c86ca70679ead66ac32b70777323ae762f2","148.531833625648453264","No"
"0xef63fe4afe1eb0471e5d515cbea93ee75e3d95ce","148.408794670878562233","No"
"0xbf407d28f22d9c31b7136e17740cdb8224292d4a","148.102859770874668667","No"
"0x7fd0a0af2221eb7972da2aff20e9a431fea85e11","147.846590109250546836","No"
"0x5d28664c2ec4aa6dbf2d9006738eeb486d0b0082","147.165899058213686181","No"
"0x204176116f7b3a10d772eb99970812c8abf2d16e","146.778389287751382127","No"
"0x5dd487e00d25628e651195d0a28dd96590331657","146.477223831216024227","No"
"0x6a67f78de657a6fbc7ec00670051f73ca7feee0a","146.463186341429709522","No"
"0xeb90e59280bb12921188119085dda6bebd853eac","145.965059001133222013","No"
"0xe0d9eb25aebcfb759659f686359e9f6914d89755","145.936335156134379653","No"
"0xcd049e785e3ef402b9056526cf1f0b0ed81e1816","145.641746937419760386","No"
"0x1d40b1d27287fefd61509e3e014b67739737a9bf","145.581271568607716818","No"
"0x73dab69a98a1a903687ffd9ab584da05890a353b","145.253959457241157438","No"
"0xe4bfbe02a3d83fa50bd44fdf799a46c605e463bc","145.044595805013205331","No"
"0x4ca4607bf7e60ed7bfcd15395425d6863ced3133","145","No"
"0x30e0346145d6832f7b5692269880eea5b50a012c","144.726129128027012515","No"
"0x4417e1ff8d233f7801f8f15668d2015e7c04fb8a","144.336123981099360259","No"
"0x3333aa9456d9b6ddc8f4a154487832ea49f4c82c","144.246493652341655105","No"
"0x87a265c93d2a92c6eeec002283beaebb4564fd20","143.75","No"
"0xa3a3dd29d278a6d67daff509f63914378b7a581b","142.397391310797268561","No"
"0xc4364f944b1f20633019b9ccbe32ffaf9ec348ac","141.487011979625267885","No"
"0xfc4c795cdeabd481bfc777e4437df6e1426e10d8","140.780154538491180936","No"
"0x0652f3306e9aec26636bbe538510ee97be0c28aa","140.675793017162364003","No"
"0x63a6ef97b21b82788a1c86b3beaff5634b55dd54","140.212704762246710438","No"
"0x411b9f87de54d082e850f1b4ecccd4c9f6a5d70c","139.784628845282409156","No"
"0x14b5e4a4e29329eb288fdc6ce3bbabe783d560a7","139.65795413415470411","No"
"0xcd579326c1feadad1be7bfa0557a4304b594b8df","139.595076598904916208","No"
"0xb44335b369866986e44425dca4dd6ae4c129f9f7","139.431090313592830679","No"
"0xbfd2ada5d55ec0b7678d220250296b476cd71144","139.062554579814414033","No"
"0xab6491cc273392753984a63e0f0b78dad29f8105","139","No"
"0xf85404d765d831305cd11bd626113e344ec7b6d4","138.978943568804736458","No"
"0x4ec106b066287fd0acce6a77ec15792354048ae7","137.752939267953317682","No"
"0x2d63ff94f056068b66e46507c9bc04b01bcd1619","137.718573667711598746","No"
"0xfadedface333850bd98f934b20b8bd62d8baf784","137.56022972832741319","No"
"0x5e92f05e5b92ada8a444b64613945c73d38b0ce9","137.303225992555787809","No"
"0xefa96630bc4324289119391e2298f284570848d1","137","No"
"0x171c1cf42c8e11589381f5e4846ffe4e2c7f6d95","136.999955158872784229","No"
"0xeabd1cdf7c3710142e731397bae475cc95b641fc","136.005370140730465566","No"
"0xa403ec9e71371fcdc2d5c1d73171385d1d22603e","136","No"
"0xa9e8296b3f5c9502ebf005a4aeec8b5696e78f07","135.460398672516938383","No"
"0xf748879edbe8cca140940788163d7be4d2a2e46a","135.292871161948372884","No"
"0xa38f062d774997e2416871aab960817b7f5db578","134.760154718148907236","No"
"0x020e46f960a5a311800b2de620d052264030a262","134.733007679386432472","No"
"0xdb0f7eb7d0b09479320cafeeb375d672301e4b10","134.29188503434179253","No"
"0xbcb26349280d82a5bbab71fd2d339f87ceb8cfe0","133.973280469817639024","No"
"0x77742935b8448cebb66829621cc69555a5f0f1c0","133.38945552222043","No"
"0x9d634a30691d90e8e6675b8c0d803994d64cb671","133.331798172958121752","No"
"0x8577894ad2928d8f9cb0876038cffaf9d6c7e873","133.176439228461769286","No"
"0xae2fd89bffa57c90da57d8b31e63b28b60cf7e8b","132.823783640327098441","No"
"0xb913b2ca15046615df05556cad92bcc78a4320ab","132.183262400614522734","No"
"0x0381cc0790c4100135d1d20e8ee94442dd4b994c","132.031085084701522981","No"
"0xd8d47648b738093225a95ea2deab18b6591763a9","131.658206032540500522","No"
"0x7fc1c3f1875bc0ad592ff29a6b67bd8547e52324","131.593396449866166264","No"
"0x5e312103e0865aa174d8ce4f95f415235c8b71dc","131.022569026724602643","No"
"0xc24a6358a494c48d9d8fbd3a48536f479866826b","130.985621347068866054","No"
"0xe71c2757d86075a54e2eb3a4da954eab0f68d344","130.572003198192138519","No"
"0x9170bcfa388c79b8e10ba1d4f41cda16ff7f87d6","129.611534092816013128","No"
"0x5db1e1f44056e8aa2bcac3c8d1fdc5a5e8536fa8","129.144237490757055973","No"
"0x02e803ae3f0b9c8c1e7e45673b7875bb2f6158c9","129.088446338707078487","No"
"0x52356562b5f04df7349bd0fe006e5048e586d4d9","129.011725909303444633","No"
"0x201543de6ea7af0c66cb34dd4cab05302c34c5b6","128.822535450159526816","No"
"0xca75d55701507b73e11921e5b6199bb8985b5fc5","128.762767608685320085","No"
"0x519c4886b6a2630a512b4a1247899b98546e2bd5","128.461895485131889907","No"
"0x0641f3b5e54cc7bcde41a85b1572fc7865cc97d9","128.113700147060038882","No"
"0x806243c79fd0f0953c10ceff85cd1f64e04ff34e","127.96439761123099","No"
"0xaf3906406314f469d0e6793bf81500ee3b9a4c7f","127.271505178489801075","No"
"0x0803d949134fb142ff1f1ce39926d4768085cb56","127.195656070729984539","No"
"0x79f520aae2a797f58013946bacd88620f66271f6","127.114552310471318475","No"
"0x910e69f03bb205f507e428ce74695720aad9ba90","126.28545308989450564","No"
"0xa40abe9b7ef4b7294cde4206be2ca65800e88580","126.224046429470880416","No"
"0x4b79f3892a67e857333db82b59566110c958539b","126.033258801249365185","No"
"0xa09da1d479ed04d69b61ccb6377aa9c5c901d0e7","125.688871168743120754","No"
"0x8ae527b2b2f7fcc09bb959ff13b85a25034070c3","125.191122677731820775","No"
"0x01e0519b026d3d8bb42d668ad35d69dd1f68efd0","124.650898057456467354","No"
"0x155d4addc0f04c51e6b9251882adcffe513283b8","124.552400731347219522","No"
"0x9ee78240be72b0233397104722defb28bdd3da57","124.537850723429697499","No"
"0xfce5cc6736e8bcac40d49f62c206d4ba8e9f4574","124.454906969407541391","No"
"0xf3b0e52dcb9cb51cbed26901b36e0d7ff2f0844e","123.923611063556298085","No"
"0x820444729d0552fc087d3bb7551caa560f261586","123.541334850730396032","No"
"0x3b92302a74bbb86305e415428ce43ab7f4d8be94","123.354487235283224117","No"
"0xeb772f9ec5593b0fe2f0eda95a58554e674fdffc","123.210261442656368811","No"
"0x5f8e0ca1b4f23bcf67883265b928c4660e1be144","122.64049733970428469","No"
"0x9f719e0fb3bf9c7e704b92af5b37db57a21506df","122.504786530269136013","No"
"0x29ec6a3e2d632901a26c8faa73cc7d5ca148245d","122.253525150057410736","No"
"0x9560b92982804ce270af768250ac50a78d4ffab2","122","No"
"0x0b7aff73d1019c2553833db4c7aa8a2728f01e3a","121.588110389001216427","No"
"0x9ee88e7fc66b560e3999ce5342a8972068cbb8da","121.506419560659279968","No"
"0x828089b8b54ac941f75903a9ef63a37867e2b3e9","121.145932657501987712","No"
"0x81c501fc21220c12399656645cb1d1625dfdf967","121","No"
"0x354150f9b18d5265a136a55862025ca330d5b071","120.770528287991799733","No"
"0x17acc4556f2395994e3264d8163989ba4fdf0fbb","120","No"
"0xc604ec6bf55f30f0c0db944a20f84b794dbc9a2f","119.927999947582989765","No"
"0x672a8e9c6659de91a31cd6ffa050d0241eae1449","119.017006054380280431","No"
"0xcc3c629e355e53be398c3c1479f0527d2219cf55","119","No"
"0x98c6d3e6d7c17d2a759e8f11dc4500c584074925","118.833305759708626657","No"
"0x9091f1ab6d6438ef48e9d375e85a50187d361419","118.583554557823233908","No"
